Author,Project/Subproject,Change_Size,Final Reviewers,All Reviewers,File Info,Subject,Status
9816,openstack/taskflow,6,"[28522, 15334]","[15334, 22348, 28522]","['taskflow/engines/worker_based/server.py', 'taskflow/tests/unit/worker_based/test_server.py']",Use LOG.warning instead of deprecated LOG.warn,closed
4523,openstack/taskflow,2,[15334],"[15334, 22348]",['taskflow/engines/action_engine/engine.py'],Fix minor typo in ActionEngine exception message,closed
31827,openstack/oslo.log,1,[15334],"[15334, 22348]",['setup.cfg'],Update python testing classifier,closed
31827,openstack/oslo.db,1,[15334],"[15334, 22348]",['setup.cfg'],Update python testing classifier,closed
9816,openstack/oslo.utils,14,"[32238, 28522, 15334]","[15334, 22348, 28522, 32238]","['oslo_utils/netutils.py', 'oslo_utils/tests/test_netutils.py']",Use LOG.warning instead of deprecated LOG.warn,closed
11292,openstack/tooz,4,[15334],"[15334, 22348]",['tooz/coordination.py'],Fix docstring for get_members(),closed
31506,openstack/kolla-ansible,23,"[26285, 14826]","[14826, 22348, 22629, 26285]","['ansible/roles/zookeeper/defaults/main.yml', 'ansible/roles/zookeeper/handlers/main.yml', 'ansible/roles/zookeeper/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-zookeeper-7f02c4667a1bd051.yaml']",Use Docker healthchecks for zookeeper services,closed
9816,zuul/zuul,9,[22348],[22348],"['ansible/roles/zookeeper/defaults/main.yml', 'ansible/roles/zookeeper/handlers/main.yml', 'ansible/roles/zookeeper/tasks/check-containers.yml', 'releasenotes/notes/implement-docker-healthchecks-for-zookeeper-7f02c4667a1bd051.yaml']",Avoid usage of deprecated top-level _yaml,new
31827,openstack/oslo.config,1,[15334],"[15334, 22348]",['setup.cfg'],Update python testing classifier,closed
31827,openstack/oslo.middleware,1,[15334],"[15334, 22348]",['setup.cfg'],Update python testing classifier,closed
9708,openstack/oslo.messaging,68,"[1004, 28522, 15334]","[1004, 15334, 22348, 28522]",['oslo_messaging/tests/notify/test_notifier.py'],Reproduce bug 1917645,closed
31827,openstack/oslo.messaging,1,[15334],"[15334, 22348]",['setup.cfg'],Update python testing classifier,closed
31827,openstack/oslo.cache,2,[15334],"[15334, 22348]",['setup.cfg'],Update python testing classifier,closed
31827,openstack/oslo.versionedobjects,1,[15334],"[15334, 22348]",['setup.cfg'],Update python testing classifier,closed
13252,openstack/devstack,31,"[22348, 30491, 13252]","[22348, 30491, 13252]",['setup.cfg'],Run debian platform job with OVN,new
32346,starlingx/docs,178,"[33615, 26026, 15435, 30859]","[8768, 15435, 22348, 26026, 28434, 30539, 30859, 32187, 33615]",['doc/source/updates/kubernetes/manual-kubernetes-components-upgrade.rst'],Updated version numbers for manual kubernetes upgrade,closed
30491,openstack/kolla-ansible,216,"[24072, 14826]","[14826, 22348, 24072]","['README.rst', 'ansible/group_vars/all.yml', 'ansible/inventory/all-in-one', 'ansible/inventory/multinode', 'ansible/roles/vmtp/defaults/main.yml', 'ansible/roles/vmtp/handlers/main.yml', 'ansible/roles/vmtp/tasks/check-containers.yml', 'ansible/roles/vmtp/tasks/check.yml', 'ansible/roles/vmtp/tasks/config.yml', 'ansible/roles/vmtp/tasks/deploy-containers.yml', 'ansible/roles/vmtp/tasks/deploy.yml', 'ansible/roles/vmtp/tasks/main.yml', 'ansible/roles/vmtp/tasks/precheck.yml', 'ansible/roles/vmtp/tasks/pull.yml', 'ansible/roles/vmtp/tasks/reconfigure.yml', 'ansible/roles/vmtp/tasks/stop.yml', 'ansible/roles/vmtp/tasks/upgrade.yml', 'ansible/roles/vmtp/templates/cfg.default.yaml.j2', 'ansible/site.yml', 'etc/kolla/globals.yml', 'releasenotes/notes/drop-vmtp-c2da7e8d513106c7.yaml', 'tests/templates/inventory.j2']",Drop vmtp,closed
30491,openstack/kolla,59,"[24072, 14826]","[14826, 22348, 24072]","['README.rst', 'doc/source/matrix_aarch64.csv', 'doc/source/matrix_x86.csv', 'docker/vmtp/Dockerfile.j2', 'docker/vmtp/vmtp_sudoers', 'kolla/common/config.py', 'kolla/image/build.py', 'releasenotes/notes/drop-vmtp-3a889e0fa7a7f8ee.yaml', 'roles/kolla-build-config/defaults/main.yml', 'tools/version-check.py']",Drop vmtp,closed
16768,airship/airshipctl,39,"[21040, 7185]","[7185, 21040, 22348]","['cmd/plan/run.go', 'cmd/plan/testdata/TestNewRunCommandGoldenOutput/plan-run-with-help.golden', 'docs/source/cli/plan/airshipctl_plan_run.rst', 'pkg/phase/client.go', 'pkg/phase/client_test.go', 'pkg/phase/command.go', 'pkg/phase/command_test.go', 'pkg/phase/ifc/executor.go', 'pkg/phase/ifc/phase.go']",Add --resume-flag to plan run subcommand,closed
16768,airship/airshipctl,11,"[21040, 7185]","[7185, 21040, 22348]","['krm-functions/applier/Dockerfile', 'krm-functions/clusterctl/Dockerfile', 'krm-functions/kubeval-validator/Dockerfile']",Speed-up building applier and clusterctl images,closed
16768,airship/airshipctl,4,"[21040, 31968, 7185]","[7185, 21040, 22348, 31968]",['tools/deployment/provider_common/01_install_kind.sh'],Update kind to 1.21.1 k8s version,closed
16768,airship/airshipctl,67,"[21040, 7185]","[7185, 21040, 22348]","['Makefile', 'playbooks/airship-airshipctl-check-manifests.yaml', 'tools/git_diff_check', 'zuul.d/jobs.yaml', 'zuul.d/projects.yaml']",Add check manifests zuul job,closed
16768,airship/airshipctl,1158,"[21040, 7185]","[7185, 21040, 22348]","['pkg/events/errors.go', 'pkg/events/events.go', 'pkg/events/events_test.go', 'pkg/events/printers.go', 'pkg/events/printers_test.go', 'pkg/events/processor.go', 'pkg/events/processor_test.go', 'pkg/phase/client.go', 'pkg/phase/client_test.go', 'pkg/phase/executors/baremetal_manager.go', 'pkg/phase/executors/baremetal_manager_test.go', 'pkg/phase/executors/clusterctl.go', 'pkg/phase/executors/clusterctl_test.go', 'pkg/phase/executors/common.go', 'pkg/phase/executors/common_test.go', 'pkg/phase/executors/container.go', 'pkg/phase/executors/container_test.go', 'pkg/phase/executors/ephemeral.go', 'pkg/phase/executors/ephemeral_test.go', 'pkg/phase/executors/k8s_applier.go', 'pkg/phase/executors/k8s_applier_test.go', 'pkg/phase/ifc/executor.go', 'testutil/k8sutils/events.go']",Remove events module,closed
23266,openstack/kolla-ansible,4,"[22348, 26285, 14826, 32587, 33543, 23266]","[22348, 26285, 14826, 32587, 33543, 23266]","['pkg/events/errors.go', 'pkg/events/events.go', 'pkg/events/events_test.go', 'pkg/events/printers.go', 'pkg/events/printers_test.go', 'pkg/events/processor.go', 'pkg/events/processor_test.go', 'pkg/phase/client.go', 'pkg/phase/client_test.go', 'pkg/phase/executors/baremetal_manager.go', 'pkg/phase/executors/baremetal_manager_test.go', 'pkg/phase/executors/clusterctl.go', 'pkg/phase/executors/clusterctl_test.go', 'pkg/phase/executors/common.go', 'pkg/phase/executors/common_test.go', 'pkg/phase/executors/container.go', 'pkg/phase/executors/container_test.go', 'pkg/phase/executors/ephemeral.go', 'pkg/phase/executors/ephemeral_test.go', 'pkg/phase/executors/k8s_applier.go', 'pkg/phase/executors/k8s_applier_test.go', 'pkg/phase/ifc/executor.go', 'testutil/k8sutils/events.go']",Add logrotate configuration for placement service,new
28619,openstack/ansible-role-systemd_service,122,"[22348, 25023, 31749, 31542]","[22348, 25023, 31749, 31542]","['pkg/events/errors.go', 'pkg/events/events.go', 'pkg/events/events_test.go', 'pkg/events/printers.go', 'pkg/events/printers_test.go', 'pkg/events/processor.go', 'pkg/events/processor_test.go', 'pkg/phase/client.go', 'pkg/phase/client_test.go', 'pkg/phase/executors/baremetal_manager.go', 'pkg/phase/executors/baremetal_manager_test.go', 'pkg/phase/executors/clusterctl.go', 'pkg/phase/executors/clusterctl_test.go', 'pkg/phase/executors/common.go', 'pkg/phase/executors/common_test.go', 'pkg/phase/executors/container.go', 'pkg/phase/executors/container_test.go', 'pkg/phase/executors/ephemeral.go', 'pkg/phase/executors/ephemeral_test.go', 'pkg/phase/executors/k8s_applier.go', 'pkg/phase/executors/k8s_applier_test.go', 'pkg/phase/ifc/executor.go', 'testutil/k8sutils/events.go']",Add ability to create templated services,new
8556,openstack/tempest,27,"[22348, 8871, 12033, 10385]","[22348, 8871, 12033, 10385]","['pkg/events/errors.go', 'pkg/events/events.go', 'pkg/events/events_test.go', 'pkg/events/printers.go', 'pkg/events/printers_test.go', 'pkg/events/processor.go', 'pkg/events/processor_test.go', 'pkg/phase/client.go', 'pkg/phase/client_test.go', 'pkg/phase/executors/baremetal_manager.go', 'pkg/phase/executors/baremetal_manager_test.go', 'pkg/phase/executors/clusterctl.go', 'pkg/phase/executors/clusterctl_test.go', 'pkg/phase/executors/common.go', 'pkg/phase/executors/common_test.go', 'pkg/phase/executors/container.go', 'pkg/phase/executors/container_test.go', 'pkg/phase/executors/ephemeral.go', 'pkg/phase/executors/ephemeral_test.go', 'pkg/phase/executors/k8s_applier.go', 'pkg/phase/executors/k8s_applier_test.go', 'pkg/phase/ifc/executor.go', 'testutil/k8sutils/events.go']",Add tempest-slow-py3 stable branch jobs on Tempest master gate,new
33558,openstack/python-tackerclient,55,"[22348, 32736]","[22348, 32736]","['pkg/events/errors.go', 'pkg/events/events.go', 'pkg/events/events_test.go', 'pkg/events/printers.go', 'pkg/events/printers_test.go', 'pkg/events/processor.go', 'pkg/events/processor_test.go', 'pkg/phase/client.go', 'pkg/phase/client_test.go', 'pkg/phase/executors/baremetal_manager.go', 'pkg/phase/executors/baremetal_manager_test.go', 'pkg/phase/executors/clusterctl.go', 'pkg/phase/executors/clusterctl_test.go', 'pkg/phase/executors/common.go', 'pkg/phase/executors/common_test.go', 'pkg/phase/executors/container.go', 'pkg/phase/executors/container_test.go', 'pkg/phase/executors/ephemeral.go', 'pkg/phase/executors/ephemeral_test.go', 'pkg/phase/executors/k8s_applier.go', 'pkg/phase/executors/k8s_applier_test.go', 'pkg/phase/ifc/executor.go', 'testutil/k8sutils/events.go']","[WIP]Fix in ""vnflcm op list"" CLI with exclude-fields",new
14250,openstack/puppet-oslo,47,"[22348, 6926, 9816, 16137, 14985, 28522]","[22348, 6926, 9816, 16137, 14985, 28522]","['pkg/events/errors.go', 'pkg/events/events.go', 'pkg/events/events_test.go', 'pkg/events/printers.go', 'pkg/events/printers_test.go', 'pkg/events/processor.go', 'pkg/events/processor_test.go', 'pkg/phase/client.go', 'pkg/phase/client_test.go', 'pkg/phase/executors/baremetal_manager.go', 'pkg/phase/executors/baremetal_manager_test.go', 'pkg/phase/executors/clusterctl.go', 'pkg/phase/executors/clusterctl_test.go', 'pkg/phase/executors/common.go', 'pkg/phase/executors/common_test.go', 'pkg/phase/executors/container.go', 'pkg/phase/executors/container_test.go', 'pkg/phase/executors/ephemeral.go', 'pkg/phase/executors/ephemeral_test.go', 'pkg/phase/executors/k8s_applier.go', 'pkg/phase/executors/k8s_applier_test.go', 'pkg/phase/ifc/executor.go', 'testutil/k8sutils/events.go']",Add socket keepalive options for the pymemcache backend,new
33881,openstack/watcher,1,[22348],[22348],"['pkg/events/errors.go', 'pkg/events/events.go', 'pkg/events/events_test.go', 'pkg/events/printers.go', 'pkg/events/printers_test.go', 'pkg/events/processor.go', 'pkg/events/processor_test.go', 'pkg/phase/client.go', 'pkg/phase/client_test.go', 'pkg/phase/executors/baremetal_manager.go', 'pkg/phase/executors/baremetal_manager_test.go', 'pkg/phase/executors/clusterctl.go', 'pkg/phase/executors/clusterctl_test.go', 'pkg/phase/executors/common.go', 'pkg/phase/executors/common_test.go', 'pkg/phase/executors/container.go', 'pkg/phase/executors/container_test.go', 'pkg/phase/executors/ephemeral.go', 'pkg/phase/executors/ephemeral_test.go', 'pkg/phase/executors/k8s_applier.go', 'pkg/phase/executors/k8s_applier_test.go', 'pkg/phase/ifc/executor.go', 'testutil/k8sutils/events.go']",Update python testing classifier,new
8556,openstack/os-traits,6,"[22348, 8556, 9708, 32238, 7166, 7634]","[22348, 8556, 9708, 32238, 7166, 7634]","['pkg/events/errors.go', 'pkg/events/events.go', 'pkg/events/events_test.go', 'pkg/events/printers.go', 'pkg/events/printers_test.go', 'pkg/events/processor.go', 'pkg/events/processor_test.go', 'pkg/phase/client.go', 'pkg/phase/client_test.go', 'pkg/phase/executors/baremetal_manager.go', 'pkg/phase/executors/baremetal_manager_test.go', 'pkg/phase/executors/clusterctl.go', 'pkg/phase/executors/clusterctl_test.go', 'pkg/phase/executors/common.go', 'pkg/phase/executors/common_test.go', 'pkg/phase/executors/container.go', 'pkg/phase/executors/container_test.go', 'pkg/phase/executors/ephemeral.go', 'pkg/phase/executors/ephemeral_test.go', 'pkg/phase/executors/k8s_applier.go', 'pkg/phase/executors/k8s_applier_test.go', 'pkg/phase/ifc/executor.go', 'testutil/k8sutils/events.go']",Updating python testing classifier as per Yoga testing runtime,new
32657,openstack/kolla-ansible,85,"[15197, 30491, 22629]","[15197, 22348, 22629, 30491]","['ansible/roles/prometheus/templates/prometheus.yml.j2', 'releasenotes/notes/prometheus-target-names-94b17f58fa7c957a.yaml']",Use friendly target names in Prometheus,closed
9816,openstack/python-barbicanclient,2,[22348],[22348],"['ansible/roles/prometheus/templates/prometheus.yml.j2', 'releasenotes/notes/prometheus-target-names-94b17f58fa7c957a.yaml']",Fix how the secrets module is imported,new
31412,openstack/cloudkitty-tempest-plugin,1,[22348],[22348],"['ansible/roles/prometheus/templates/prometheus.yml.j2', 'releasenotes/notes/prometheus-target-names-94b17f58fa7c957a.yaml']",Update python testing classifier,new
33881,openstack/ceilometer-powervm,2,[22348],[22348],"['ansible/roles/prometheus/templates/prometheus.yml.j2', 'releasenotes/notes/prometheus-target-names-94b17f58fa7c957a.yaml']",Update python testing classifier,new
33910,openstack/etcd3gw,33,"[28522, 15334]","[15334, 22348, 28522]","['etcd3gw/tests/test_etcd3gw.py', 'etcd3gw/watch.py']",watch: Avoid double-decoding in python3,closed
28522,openstack/oslo.utils,118,"[22348, 15334]","[22348, 15334]","['etcd3gw/tests/test_etcd3gw.py', 'etcd3gw/watch.py']",Remove deprecated timeutils functions,new
31412,openstack/mistral-tempest-plugin,1,[22348],[22348],"['etcd3gw/tests/test_etcd3gw.py', 'etcd3gw/watch.py']",Update python testing classifier,new
13671,x/driverlog,48,"[5950, 34290]","[5950, 22348, 34290]",['etc/default_data.json'],Update maintainers for Dell EMC Cinder drivers,closed
33881,openstack/cliff,1,[22348],[22348],['etc/default_data.json'],Update python testing classifier,new
14826,openstack/kolla-ansible,103,"[22348, 30523]","[22348, 30523]",['etc/default_data.json'],Support Ansible max_fail_percentage,new
33710,openstack/kolla-ansible,92,"[22348, 14826, 13252, 22629]","[22348, 14826, 13252, 22629]",['etc/default_data.json'],[Grafana] Add unified alerting and smtp options,new
9816,openstack/cinder,45,"[22348, 15334]","[22348, 15334]",['etc/default_data.json'],Use LOG.warning instead of deprecated LOG.warn,new
31412,openstack/ceilometer,1,[22348],[22348],['etc/default_data.json'],Update python testing classifier,new
1004,openstack/oslo.privsep,3,"[22348, 8313, 15334, 16688, 6928]","[22348, 8313, 15334, 16688, 6928]",['etc/default_data.json'],Bump max_buffer_size for Deserializer,new
9708,openstack/oslo.messaging,86,"[22348, 1004, 14510, 28522, 11604, 15334, 2033]","[22348, 1004, 14510, 28522, 11604, 15334, 2033]",['etc/default_data.json'],[rabbit] use retry parameters during notification sending,new
26250,openstack/oslo.reports,24,"[22348, 28522, 15334]","[22348, 28522, 15334]",['etc/default_data.json'],Support integer keys of dicts in text serialization,new
34375,openstack/sahara-plugin-mapr,1,[22348],[22348],['etc/default_data.json'],Update python testing classifier,new
31412,openstack/cyborg-tempest-plugin,2,[26458],"[22348, 26458]",['doc/source/contributor/contributing.rst'],Change the core team url,closed
31412,openstack/cyborg-tempest-plugin,2,[26458],"[22348, 26458]",['doc/source/contributor/contributing.rst'],Fix features url,closed
16688,openstack/requirements,2,"[13861, 21798, 11975, 14288]","[11975, 13861, 14288, 21798, 22348, 28522]","['global-requirements.txt', 'upper-constraints.txt']","Pin ""lazy-object-proxy"" < 1.6.0 on Python 2.7",closed
9816,openstack/tripleo-common,33,"[22348, 23181, 6926, 14985]","[22348, 23181, 6926, 14985]","['global-requirements.txt', 'upper-constraints.txt']",Remove additional patching to use gitpython with eventlet,new
7130,openstack/tripleo-heat-templates,11,"[22348, 23181, 6926, 18575, 7144, 8833]","[22348, 23181, 6926, 18575, 7144, 8833]","['global-requirements.txt', 'upper-constraints.txt']",Add Mysql WSREP SST method override,new
31412,openstack/mistral-extra,1,[22348],[22348],"['global-requirements.txt', 'upper-constraints.txt']",Update python testing classifier,new
31412,openstack/mistral-lib,1,[22348],[22348],"['global-requirements.txt', 'upper-constraints.txt']",Update python testing classifier,new
32657,openstack/kolla,15,"[14826, 30491, 22629]","[2276, 14826, 22348, 22629, 24072, 30491]","['docker/prometheus/prometheus-alertmanager/Dockerfile.j2', 'releasenotes/notes/bump-alertmanager-to-0.23-42e3e3894158d7d0.yaml']",Bump up Alertmanager version,closed
16198,openstack/nova,356,"[22348, 23871, 33855, 14200, 30568, 11604]","[22348, 23871, 33855, 14200, 30568, 11604]","['docker/prometheus/prometheus-alertmanager/Dockerfile.j2', 'releasenotes/notes/bump-alertmanager-to-0.23-42e3e3894158d7d0.yaml']",Fix to implement 'pack' or 'spread' VM's NUMA cells,new
14200,openstack/kayobe,18,"[22348, 14200, 14826, 16198]","[22348, 14200, 14826, 16198]","['docker/prometheus/prometheus-alertmanager/Dockerfile.j2', 'releasenotes/notes/bump-alertmanager-to-0.23-42e3e3894158d7d0.yaml']",Fix 'ModuleNotFoundError: No module named 'docker',new
28522,openstack/oslo.messaging,67,"[22348, 6926, 9257]","[22348, 6926, 9257]","['docker/prometheus/prometheus-alertmanager/Dockerfile.j2', 'releasenotes/notes/bump-alertmanager-to-0.23-42e3e3894158d7d0.yaml']",Force creating non durable control exchange when a precondition failed,new
33881,openstack/ceilometermiddleware,1,[22348],[22348],"['docker/prometheus/prometheus-alertmanager/Dockerfile.j2', 'releasenotes/notes/bump-alertmanager-to-0.23-42e3e3894158d7d0.yaml']",Update python testing classifier,new
6926,openstack/tripleo-heat-templates,7,"[22348, 23181, 6926, 30126, 9257, 21129, 28522, 20778, 11975, 8833, 9535, 6681, 10267, 27419, 11604]","[22348, 23181, 6926, 30126, 9257, 21129, 28522, 20778, 11975, 8833, 9535, 6681, 10267, 27419, 11604]","['docker/prometheus/prometheus-alertmanager/Dockerfile.j2', 'releasenotes/notes/bump-alertmanager-to-0.23-42e3e3894158d7d0.yaml']",Use amqp durable queues for core components' RPC,new
32291,openstack/masakari-monitors,1,[24501],"[22348, 24501]",['setup.cfg'],Updating python testing classifier as per Yoga testing runtime,closed
34375,openstack/sahara-plugin-ambari,2,[22348],[22348],['setup.cfg'],Update python testing classifier,new
34375,openstack/sahara-plugin-ambari,1,[22348],[22348],['setup.cfg'],Update python testing classifier,new
32291,openstack/masakari,1,[24501],"[22348, 24501]",['setup.cfg'],Updating python testing classifier as per Yoga testing runtime,closed
7118,openstack/diskimage-builder,14,"[22348, 9976, 10969, 8449, 30002]","[22348, 9976, 10969, 8449, 30002]",['setup.cfg'],redhat-common: enforce DIB_RELEASE,new
34375,openstack/sahara-plugin-mapr,2,[22348],[22348],['setup.cfg'],Update python testing classifier,new
34375,openstack/sahara-plugin-cdh,2,[22348],[22348],['setup.cfg'],Update python testing classifier,new
33881,openstack/aodh,1,"[22348, 32102]","[22348, 32102]",['setup.cfg'],Update python testing classifier,new
34375,openstack/sahara-plugin-ambari,2,[22348],[22348],['setup.cfg'],Update python testing classifier,new
10239,openstack/ironic,154,[22348],[22348],['setup.cfg'],Automatically configure enabled_***_interfaces,new
10239,openstack/ironic-python-agent,20,"[22348, 23851]","[22348, 23851]",['setup.cfg'],Configure CI for bugfix/8.3,new
10239,openstack/ironic,23,"[22348, 23851]","[22348, 23851]",['setup.cfg'],Configure CI for bugfix/19.0,new
31827,openstack/python-masakariclient,1,[24501],"[22348, 24501]",['setup.cfg'],Update python testing classifier,closed
6926,openstack/tripleo-quickstart,6,"[22348, 23181, 6926, 10969, 12393]","[22348, 23181, 6926, 10969, 12393]",['setup.cfg'],Fallback to dhcp leases info for undercloud IP,new
24245,openstack/python-tripleoclient,5,"[4571, 8833]","[4571, 8833, 22348]","['tripleoclient/tests/test_utils.py', 'tripleoclient/utils.py']",Don't run playbooks if role count == 0,closed
31857,openstack/tacker,18,"[25701, 17255]","[17255, 22348, 25701]",['tacker/tests/functional/sol_kubernetes/vnflcm/test_kubernetes_helm.py'],CI: Extend timeout for CNF entire heal in Helm FT,closed
24245,openstack/python-tripleoclient,294,"[14985, 4571]","[4571, 8833, 14985, 22348, 23181]","['tripleoclient/tests/v1/overcloud_node/test_overcloud_node.py', 'tripleoclient/v1/overcloud_node.py']",overcloud node extract provisioned - fixed_ips,closed
14985,openstack/tripleo-common,2,"[7144, 7353]","[7144, 7353, 14985, 22348, 23181]",['tripleo_common/image/image_export.py'],Fix namespace-less containers in image-serve,closed
28619,openstack/releases,4,[308],"[308, 22348]",['deliverables/xena/openstack-ansible.yaml'],Release OpenStack-Ansible Xena RC2,closed
30126,openstack/puppet-tripleo,15,"[14985, 20778]","[6926, 14985, 20778, 22348, 23181]",['manifests/fencing.pp'],Enforce stonith for ComputeInstanceHA nodes,closed
12393,openstack/tripleo-ci,64,"[10969, 8449]","[8449, 9976, 10969, 14985, 22348, 23181, 28223, 29775, 30002, 30750]","['zuul.d/standalone-jobs.yaml', 'zuul.d/multinode-jobs.yaml']",Added CS9 standalone sc0-12 jobs,closed
6926,openstack/puppet-tripleo,2,"[14985, 6681]","[6681, 6926, 9257, 9535, 10267, 11604, 11655, 11975, 14985, 20778, 21129, 22348, 23181, 28522, 30126]",['manifests/profile/pacemaker/rabbitmq_bundle.pp'],Make reply_ and _fanout queues non HA,closed
34375,openstack/sahara-plugin-mapr,2,[22348],[22348],['manifests/profile/pacemaker/rabbitmq_bundle.pp'],Update python testing classifier,new
34375,openstack/sahara-plugin-cdh,2,[22348],[22348],['manifests/profile/pacemaker/rabbitmq_bundle.pp'],Update python testing classifier,new
34375,openstack/sahara-extra,2,[22348],[22348],['manifests/profile/pacemaker/rabbitmq_bundle.pp'],Update python testing classifier,new
32736,openstack/tacker-specs,187,"[22348, 25701]","[22348, 25701]",['manifests/profile/pacemaker/rabbitmq_bundle.pp'],[WIP]Add ansible mgmt driver sample,new
30893,openstack/tripleo-heat-templates,24,[14985],"[14985, 22348, 23181]","['deployment/haproxy/haproxy-container-puppet.yaml', 'deployment/haproxy/haproxy-pacemaker-puppet.yaml', 'releasenotes/notes/bug-1953672-haproxy-rsyslog-6f8e386f8909a253.yaml']",Missing rsyslog parameters for HAProxy,closed
23811,openstack/tripleo-common,9,"[12393, 14985]","[8449, 12393, 14985, 22348, 23181]","['container-images/tcib/base/os/tempest/tempest.yaml', 'container-images/tcib/base/os/tempest/tempest_sudoers']",Add tempest to sudoers for tempest container image,closed
32114,openstack/python-tripleoclient,13,"[7144, 30073, 7353]","[7144, 7353, 9816, 22348, 30073]",['tripleoclient/v1/overcloud_roles.py'],Remove deprecation warnings for the role command,closed
30893,openstack/tripleo-heat-templates,24,[14985],"[14985, 22348, 23181]","['deployment/haproxy/haproxy-container-puppet.yaml', 'deployment/haproxy/haproxy-pacemaker-puppet.yaml', 'releasenotes/notes/bug-1953672-haproxy-rsyslog-6f8e386f8909a253.yaml']",Missing rsyslog parameters for HAProxy,closed
30893,openstack/tripleo-heat-templates,24,[14985],"[14985, 22348, 23181]","['deployment/haproxy/haproxy-container-puppet.yaml', 'deployment/haproxy/haproxy-pacemaker-puppet.yaml', 'releasenotes/notes/bug-1953672-haproxy-rsyslog-6f8e386f8909a253.yaml']",Missing rsyslog parameters for HAProxy,closed
9816,openstack/tripleo-heat-templates,3,[14985],"[14985, 22348, 23181]",['deployment/horizon/horizon-container-puppet.yaml'],Wallaby and older: Remove heat-dashboard parameters from local_settings,closed
22954,openstack/tripleo-ansible,2,"[32968, 20778, 25402, 20775]","[7353, 20775, 20778, 22348, 23181, 25402, 28223, 32968]",['tripleo_ansible/roles/backup_and_restore/tasks/db_backup.yml'],bnr - Remove the filter to backup the root grants [mysql],closed
11090,openstack/tripleo-upgrade,9,"[7144, 26343, 11090]","[7144, 11090, 22348, 26343]",['filter_plugins/tripleo_upgrade.py'],Remove py2 compatibility,closed
24245,openstack/tripleo-heat-templates,4,"[14985, 23811]","[14985, 22348, 23181, 23811]",['network/ports/ovn_mac_addr_port.yaml'],Remove tripleo_ovn_mac_port_name port tag,closed
24245,openstack/tripleo-heat-templates,4,[14985],"[14985, 22348, 23181]",['network/ports/ovn_mac_addr_port.yaml'],Remove tripleo_ovn_mac_port_name port tag,closed
9816,openstack/tripleo-quickstart-extras,4,"[22348, 23181, 9816, 22954, 13861, 8449]","[22348, 23181, 9816, 22954, 13861, 8449]",['network/ports/ovn_mac_addr_port.yaml'],Replace deprecated ipxe_deploy in undercloud.conf,new
28619,openstack/openstack-manuals,12,[6547],"[6547, 22348]",['www/project-data/xena.yaml'],Add OpenStack-Ansible Xena Deployment guide,closed
24245,openstack/tripleo-heat-templates,4,"[14985, 8449]","[8449, 14985, 22348, 23181]",['network/ports/ovn_mac_addr_port.yaml'],Remove tripleo_ovn_mac_port_name port tag,closed
17216,openstack/tripleo-heat-templates,19,"[6926, 14985, 9914, 23811]","[6926, 9914, 14985, 22348, 23181, 23811]",['roles/ControllerNovaStandalone.yaml'],Add missing services to ControllerNovaStandalone role,closed
24245,openstack/tripleo-heat-templates,1,[14985],"[7353, 14985, 22348, 23181]",['tools/convert_v1_net_data.py'],Fix convert_v1_net_data.py - ipv6 property,closed
31514,airship/airshipctl,173,"[33949, 28618, 28628, 32277, 18256, 16768]","[16768, 18256, 22348, 22477, 28618, 28628, 28869, 32277, 33949]","['tools/airship-in-a-pod/scripts/10_install_kind.sh', 'tools/airship-in-a-pod/scripts/11_build_images.sh', 'tools/airship-in-a-pod/scripts/12_start_kind.sh', 'tools/airship-in-a-pod/scripts/12_start_minikube.sh', 'zuul.d/jobs.yaml']",Support for IPV6 infra in AIAP Zuul Gate,closed
11975,openstack/neutron,17,"[5948, 1131, 21798]","[1131, 5948, 9845, 21798, 22348]","['neutron/tests/functional/agent/l3/framework.py', 'neutron/tests/functional/agent/l3/test_ha_router.py']",[Functional] Fix expected number of the enqueue_state_change calls,closed
5046,openstack/tripleo-heat-templates,5,"[22348, 23181, 7353, 5046, 9303, 19138]","[22348, 23181, 7353, 5046, 9303, 19138]","['neutron/tests/functional/agent/l3/framework.py', 'neutron/tests/functional/agent/l3/test_ha_router.py']",Add a note about how glance currently supports project personas,new
5046,openstack/tripleo-heat-templates,278,"[11628, 7144, 14985]","[5046, 7144, 7353, 7414, 7973, 11628, 14250, 14985, 22348, 23181]",['environments/enable-secure-rbac.yaml'],Implement project personas in custom octavia policy file,closed
5046,openstack/tripleo-heat-templates,177,"[14985, 5046, 11655]","[5046, 7353, 7414, 7973, 11655, 14250, 14985, 22348, 23181]",['environments/enable-secure-rbac.yaml'],Implement project personas in custom ironic policy file,closed
29632,openstack/manila,434,"[22348, 31721, 9003, 30407, 18816, 30002]","[22348, 31721, 9003, 30407, 18816, 30002]",['environments/enable-secure-rbac.yaml'],Fix replica quotas allocation during share migration,new
